layer,storage_role,system_name,stored_article_number,stored_title_or_citation,number_parsed_from_title,issue_type,severity,recommended_action
legal_articles_export.json,Seed,نظام المعاملات المدنية,491,المادة الثانية والتسعون بعد الأربعمائة,492,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 491
legal_articles_export.json,Seed,نظام المعاملات المدنية,492,المادة الثالثة والتسعون بعد الأربعمائة,493,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 492
legal_articles_export.json,Seed,نظام المعاملات المدنية,493,المادة الرابعة والتسعون بعد الأربعمائة,494,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 493
legal_articles_export.json,Seed,نظام المعاملات المدنية,494,المادة الخامسة والتسعون بعد الأربعمائة,495,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 494
legal_articles_export.json,Seed,نظام المعاملات المدنية,495,المادة السادسة والتسعون بعد الأربعمائة,496,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 495
legal_articles_export.json,Seed,نظام المعاملات المدنية,496,المادة السابعة والتسعون بعد الأربعمائة,497,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 496
legal_articles_export.json,Seed,نظام المعاملات المدنية,497,المادة الثامنة والتسعون بعد الأربعمائة,498,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 497
legal_articles_export.json,Seed,نظام المعاملات المدنية,498,المادة التاسعة والتسعون بعد الأربعمائة,499,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 498
legal_articles_export.json,Seed,نظام المعاملات المدنية,499,المادة الخمسمائة,500,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 499
legal_articles_export.json,Seed,نظام المعاملات المدنية,500,المادة الأولى بعد الخمسمائة,501,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 500
legal_articles_export.json,Seed,نظام المعاملات المدنية,501,المادة الثانية بعد الخمسمائة,502,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 501
legal_articles_export.json,Seed,نظام المعاملات المدنية,502,المادة الثالثة بعد الخمسمائة,503,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 502
legal_articles_export.json,Seed,نظام المعاملات المدنية,503,المادة الرابعة بعد الخمسمائة,504,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 503
legal_articles_export.json,Seed,نظام المعاملات المدنية,504,المادة الخامسة بعد الخمسمائة,505,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 504
legal_articles_export.json,Seed,نظام المعاملات المدنية,505,المادة السادسة بعد الخمسمائة,506,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 505
legal_articles_export.json,Seed,نظام المعاملات المدنية,506,المادة السابعة بعد الخمسمائة,507,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 506
legal_articles_export.json,Seed,نظام المعاملات المدنية,507,المادة الثامنة بعد الخمسمائة,508,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 507
legal_articles_export.json,Seed,نظام المعاملات المدنية,508,المادة التاسعة بعد الخمسمائة,509,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 508
legal_articles_export.json,Seed,نظام المعاملات المدنية,509,المادة العاشرة بعد الخمسمائة,510,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 509
legal_articles_export.json,Seed,نظام المعاملات المدنية,510,المادة الحادية عشرة بعد الخمسمائة,511,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 510
legal_articles_export.json,Seed,نظام المعاملات المدنية,511,المادة الثانية عشرة بعد الخمسمائة,512,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 511
legal_articles_export.json,Seed,نظام المعاملات المدنية,512,المادة الثالثة عشرة بعد الخمسمائة,513,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 512
legal_articles_export.json,Seed,نظام المعاملات المدنية,513,المادة الرابعة عشرة بعد الخمسمائة,514,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 513
legal_articles_export.json,Seed,نظام المعاملات المدنية,514,المادة الخامسة عشرة بعد الخمسمائة,515,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 514
legal_articles_export.json,Seed,نظام المعاملات المدنية,515,المادة السادسة عشرة بعد الخمسمائة,516,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 515
legal_articles_export.json,Seed,نظام المعاملات المدنية,516,المادة السابعة عشرة بعد الخمسمائة,517,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 516
legal_articles_export.json,Seed,نظام المعاملات المدنية,517,المادة الثامنة عشرة بعد الخمسمائة,518,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 517
legal_articles_export.json,Seed,نظام المعاملات المدنية,518,المادة التاسعة عشرة بعد الخمسمائة,519,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 518
legal_articles_export.json,Seed,نظام المعاملات المدنية,519,المادة العشرون بعد الخمسمائة,520,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 519
legal_articles_export.json,Seed,نظام المعاملات المدنية,520,المادة الحادية والعشرون بعد الخمسمائة,521,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 520
legal_articles_export.json,Seed,نظام المعاملات المدنية,521,المادة الثانية والعشرون بعد الخمسمائة,522,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 521
legal_articles_export.json,Seed,نظام المعاملات المدنية,522,المادة الثالثة والعشرون بعد الخمسمائة,523,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 522
legal_articles_export.json,Seed,نظام المعاملات المدنية,523,المادة الرابعة والعشرون بعد الخمسمائة,524,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 523
legal_articles_export.json,Seed,نظام المعاملات المدنية,524,المادة الخامسة والعشرون بعد الخمسمائة,525,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 524
legal_articles_export.json,Seed,نظام المعاملات المدنية,525,المادة السادسة والعشرون بعد الخمسمائة,526,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 525
legal_articles_export.json,Seed,نظام المعاملات المدنية,526,المادة السابعة والعشرون بعد الخمسمائة,527,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 526
legal_articles_export.json,Seed,نظام المعاملات المدنية,527,المادة الثامنة والعشرون بعد الخمسمائة,528,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 527
legal_articles_export.json,Seed,نظام المعاملات المدنية,528,المادة التاسعة والعشرون بعد الخمسمائة,529,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 528
legal_articles_export.json,Seed,نظام المعاملات المدنية,529,المادة الثلاثون بعد الخمسمائة,530,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 529
legal_articles_export.json,Seed,نظام المعاملات المدنية,530,المادة الحادية والثلاثون بعد الخمسمائة,531,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 530
legal_articles_export.json,Seed,نظام المعاملات المدنية,531,المادة الثانية والثلاثون بعد الخمسمائة,532,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 531
legal_articles_export.json,Seed,نظام المعاملات المدنية,532,المادة الثالثة والثلاثون بعد الخمسمائة,533,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 532
legal_articles_export.json,Seed,نظام المعاملات المدنية,533,المادة الرابعة والثلاثون بعد الخمسمائة,534,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 533
legal_articles_export.json,Seed,نظام المعاملات المدنية,534,المادة الخامسة والثلاثون بعد الخمسمائة,535,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 534
legal_articles_export.json,Seed,نظام المعاملات المدنية,535,المادة السادسة والثلاثون بعد الخمسمائة,536,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 535
legal_articles_export.json,Seed,نظام المعاملات المدنية,536,المادة السابعة والثلاثون بعد الخمسمائة,537,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 536
legal_articles_export.json,Seed,نظام المعاملات المدنية,537,المادة الثامنة والثلاثون بعد الخمسمائة,538,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 537
legal_articles_export.json,Seed,نظام المعاملات المدنية,538,المادة التاسعة والثلاثون بعد الخمسمائة,539,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 538
legal_articles_export.json,Seed,نظام المعاملات المدنية,539,المادة الأربعون بعد الخمسمائة,540,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 539
legal_articles_export.json,Seed,نظام المعاملات المدنية,540,المادة الحادية والأربعون بعد الخمسمائة,541,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 540
legal_articles_export.json,Seed,نظام المعاملات المدنية,541,المادة الثانية والأربعون بعد الخمسمائة,542,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 541
legal_articles_export.json,Seed,نظام المعاملات المدنية,542,المادة الثالثة والأربعون بعد الخمسمائة,543,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 542
legal_articles_export.json,Seed,نظام المعاملات المدنية,543,المادة الرابعة والأربعون بعد الخمسمائة,544,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 543
legal_articles_export.json,Seed,نظام المعاملات المدنية,544,المادة الخامسة والأربعون بعد الخمسمائة,545,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 544
legal_articles_export.json,Seed,نظام المعاملات المدنية,545,المادة السادسة والأربعون بعد الخمسمائة,546,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 545
legal_articles_export.json,Seed,نظام المعاملات المدنية,546,المادة السابعة والأربعون بعد الخمسمائة,547,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 546
legal_articles_export.json,Seed,نظام المعاملات المدنية,547,المادة الثامنة والأربعون بعد الخمسمائة,548,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 547
legal_articles_export.json,Seed,نظام المعاملات المدنية,548,المادة التاسعة والأربعون بعد الخمسمائة,549,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 548
legal_articles_export.json,Seed,نظام المعاملات المدنية,549,المادة الخمسون بعد الخمسمائة,550,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 549
legal_articles_export.json,Seed,نظام المعاملات المدنية,550,المادة الحادية والخمسون بعد الخمسمائة,551,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 550
legal_articles_export.json,Seed,نظام المعاملات المدنية,551,المادة الثانية والخمسون بعد الخمسمائة,552,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 551
legal_articles_export.json,Seed,نظام المعاملات المدنية,552,المادة الثالثة والخمسون بعد الخمسمائة,553,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 552
legal_articles_export.json,Seed,نظام المعاملات المدنية,553,المادة الرابعة والخمسون بعد الخمسمائة,554,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 553
legal_articles_export.json,Seed,نظام المعاملات المدنية,554,المادة الخامسة والخمسون بعد الخمسمائة,555,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 554
legal_articles_export.json,Seed,نظام المعاملات المدنية,555,المادة السادسة والخمسون بعد الخمسمائة,556,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 555
legal_articles_export.json,Seed,نظام المعاملات المدنية,556,المادة السابعة والخمسون بعد الخمسمائة,557,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 556
legal_articles_export.json,Seed,نظام المعاملات المدنية,557,المادة الثامنة والخمسون بعد الخمسمائة,558,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 557
legal_articles_export.json,Seed,نظام المعاملات المدنية,558,المادة التاسعة والخمسون بعد الخمسمائة,559,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 558
legal_articles_export.json,Seed,نظام المعاملات المدنية,559,المادة الستون بعد الخمسمائة,560,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 559
legal_articles_export.json,Seed,نظام المعاملات المدنية,560,المادة الحادية والستون بعد الخمسمائة,561,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 560
legal_articles_export.json,Seed,نظام المعاملات المدنية,561,المادة الثانية والستون بعد الخمسمائة,562,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 561
legal_articles_export.json,Seed,نظام المعاملات المدنية,562,المادة الثالثة والستون بعد الخمسمائة,563,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 562
legal_articles_export.json,Seed,نظام المعاملات المدنية,563,المادة الرابعة والستون بعد الخمسمائة,564,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 563
legal_articles_export.json,Seed,نظام المعاملات المدنية,564,المادة الخامسة والستون بعد الخمسمائة,565,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 564
legal_articles_export.json,Seed,نظام المعاملات المدنية,565,المادة السادسة والستون بعد الخمسمائة,566,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 565
legal_articles_export.json,Seed,نظام المعاملات المدنية,566,المادة السابعة والستون بعد الخمسمائة,567,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 566
legal_articles_export.json,Seed,نظام المعاملات المدنية,567,المادة الثامنة والستون بعد الخمسمائة,568,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 567
legal_articles_export.json,Seed,نظام المعاملات المدنية,568,المادة التاسعة والستون بعد الخمسمائة,569,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 568
legal_articles_export.json,Seed,نظام المعاملات المدنية,569,المادة السبعون بعد الخمسمائة,570,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 569
legal_articles_export.json,Seed,نظام المعاملات المدنية,570,المادة الحادية والسبعون بعد الخمسمائة,571,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 570
legal_articles_export.json,Seed,نظام المعاملات المدنية,571,المادة الثانية والسبعون بعد الخمسمائة,572,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 571
legal_articles_export.json,Seed,نظام المعاملات المدنية,572,المادة الثالثة والسبعون بعد الخمسمائة,573,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 572
legal_articles_export.json,Seed,نظام المعاملات المدنية,573,المادة الرابعة والسبعون بعد الخمسمائة,574,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 573
legal_articles_export.json,Seed,نظام المعاملات المدنية,574,المادة الخامسة والسبعون بعد الخمسمائة,575,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 574
legal_articles_export.json,Seed,نظام المعاملات المدنية,575,المادة السادسة والسبعون بعد الخمسمائة,576,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 575
legal_articles_export.json,Seed,نظام المعاملات المدنية,576,المادة السابعة والسبعون بعد الخمسمائة,577,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 576
legal_articles_export.json,Seed,نظام المعاملات المدنية,577,المادة الثامنة والسبعون بعد الخمسمائة,578,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 577
legal_articles_export.json,Seed,نظام المعاملات المدنية,578,المادة التاسعة والسبعون بعد الخمسمائة,579,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 578
legal_articles_export.json,Seed,نظام المعاملات المدنية,579,المادة الثمانون بعد الخمسمائة,580,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 579
legal_articles_export.json,Seed,نظام المعاملات المدنية,580,المادة الحادية والثمانون بعد الخمسمائة,581,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 580
legal_articles_export.json,Seed,نظام المعاملات المدنية,581,المادة الثانية والثمانون بعد الخمسمائة,582,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 581
legal_articles_export.json,Seed,نظام المعاملات المدنية,582,المادة الثالثة والثمانون بعد الخمسمائة,583,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 582
legal_articles_export.json,Seed,نظام المعاملات المدنية,583,المادة الرابعة والثمانون بعد الخمسمائة,584,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 583
legal_articles_export.json,Seed,نظام المعاملات المدنية,584,المادة الخامسة والثمانون بعد الخمسمائة,585,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 584
legal_articles_export.json,Seed,نظام المعاملات المدنية,585,المادة السادسة والثمانون بعد الخمسمائة,586,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 585
legal_articles_export.json,Seed,نظام المعاملات المدنية,586,المادة السابعة والثمانون بعد الخمسمائة,587,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 586
legal_articles_export.json,Seed,نظام المعاملات المدنية,587,المادة الثامنة والثمانون بعد الخمسمائة,588,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 587
legal_articles_export.json,Seed,نظام المعاملات المدنية,588,المادة التاسعة والثمانون بعد الخمسمائة,589,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 588
legal_articles_export.json,Seed,نظام المعاملات المدنية,589,المادة التسعون بعد الخمسمائة,590,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 589
legal_articles_export.json,Seed,نظام المعاملات المدنية,590,المادة الحادية والتسعون بعد الخمسمائة,591,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 590
legal_articles_export.json,Seed,نظام المعاملات المدنية,591,المادة الثانية والتسعون بعد الخمسمائة,592,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 591
legal_articles_export.json,Seed,نظام المعاملات المدنية,592,المادة الثالثة والتسعون بعد الخمسمائة,593,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 592
legal_articles_export.json,Seed,نظام المعاملات المدنية,593,المادة الرابعة والتسعون بعد الخمسمائة,594,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 593
legal_articles_export.json,Seed,نظام المعاملات المدنية,594,المادة الخامسة والتسعون بعد الخمسمائة,595,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 594
legal_articles_export.json,Seed,نظام المعاملات المدنية,595,المادة السادسة والتسعون بعد الخمسمائة,596,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 595
legal_articles_export.json,Seed,نظام المعاملات المدنية,596,المادة السابعة والتسعون بعد الخمسمائة,597,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 596
legal_articles_export.json,Seed,نظام المعاملات المدنية,597,المادة الثامنة والتسعون بعد الخمسمائة,598,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 597
legal_articles_export.json,Seed,نظام المعاملات المدنية,598,المادة التاسعة والتسعون بعد الخمسمائة,599,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 598
legal_articles_export.json,Seed,نظام المعاملات المدنية,599,المادة الستمائة,600,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 599
legal_articles_export.json,Seed,نظام المعاملات المدنية,600,المادة الأولى بعد الستمائة,601,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 600
legal_articles_export.json,Seed,نظام المعاملات المدنية,601,المادة الثانية بعد الستمائة,602,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 601
legal_articles_export.json,Seed,نظام المعاملات المدنية,602,المادة الثالثة بعد الستمائة,603,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 602
legal_articles_export.json,Seed,نظام المعاملات المدنية,603,المادة الرابعة بعد الستمائة,604,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 603
legal_articles_export.json,Seed,نظام المعاملات المدنية,604,المادة الخامسة بعد الستمائة,605,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 604
legal_articles_export.json,Seed,نظام المعاملات المدنية,605,المادة السادسة بعد الستمائة,606,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 605
legal_articles_export.json,Seed,نظام المعاملات المدنية,606,المادة السابعة بعد الستمائة,607,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 606
legal_articles_export.json,Seed,نظام المعاملات المدنية,607,المادة الثامنة بعد الستمائة,608,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 607
legal_articles_export.json,Seed,نظام المعاملات المدنية,608,المادة التاسعة بعد الستمائة,609,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 608
legal_articles_export.json,Seed,نظام المعاملات المدنية,609,المادة العاشرة بعد الستمائة,610,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 609
legal_articles_export.json,Seed,نظام المعاملات المدنية,610,المادة الحادية عشرة بعد الستمائة,611,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 610
legal_articles_export.json,Seed,نظام المعاملات المدنية,611,المادة الثانية عشرة بعد الستمائة,612,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 611
legal_articles_export.json,Seed,نظام المعاملات المدنية,612,المادة الثالثة عشرة بعد الستمائة,613,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 612
legal_articles_export.json,Seed,نظام المعاملات المدنية,613,المادة الرابعة عشرة بعد الستمائة,614,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 613
legal_articles_export.json,Seed,نظام المعاملات المدنية,614,المادة الخامسة عشرة بعد الستمائة,615,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 614
legal_articles_export.json,Seed,نظام المعاملات المدنية,615,المادة السادسة عشرة بعد الستمائة,616,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 615
legal_articles_export.json,Seed,نظام المعاملات المدنية,616,المادة السابعة عشرة بعد الستمائة,617,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 616
legal_articles_export.json,Seed,نظام المعاملات المدنية,617,المادة الثامنة عشرة بعد الستمائة,618,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 617
legal_articles_export.json,Seed,نظام المعاملات المدنية,618,المادة التاسعة عشرة بعد الستمائة,619,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 618
legal_articles_export.json,Seed,نظام المعاملات المدنية,619,المادة العشرون بعد الستمائة,620,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 619
legal_articles_export.json,Seed,نظام المعاملات المدنية,620,المادة الحادية والعشرون بعد الستمائة,621,رقم المادة لا يطابق العدد الترتيبي في عنوانها,حرجة,استبدال النص بالنص الرسمي رقم 620
